city_id,city_name,line_id,line_name,line_hex_color,station_id,station_name,lat,lng,order
1,Moscow,5,"Kol'tsevaya",915133,5.102,Paveletskaya,55.731414,37.636294,5
1,Moscow,5,"Kol'tsevaya",915133,5.36,Dobryninskaya,55.728994,37.622533,6
1,Moscow,5,"Kol'tsevaya",915133,5.93,"Oktyabr'skaya",55.729264,37.611049,7
1,Moscow,5,"Kol'tsevaya",915133,5.104,"Park Kultury",55.735221,37.593095,8
1,Moscow,5,"Kol'tsevaya",915133,5.49,Kievskaya,55.74361,37.56735,10
1,Moscow,5,"Kol'tsevaya",915133,5.58,Krasnopresnenskaya,55.760378,37.577114,11
1,Moscow,5,"Kol'tsevaya",915133,5.20,Belorusskaya,55.775179,37.582303,12
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.597,Seligerskaya,55.86483,37.55005,0
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.598,"Verkhniye Likhobory",55.85566,37.56282,1
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.596,Okruzhnaya,55.848889,37.571111,2
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.548,Petrovsko-Razumovskaya,55.836667,37.575556,3
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.547,Fonvizinskaya,55.822778,37.588056,4
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.546,"Butyrskaya ",55.813333,37.602778,5
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.185,"Mar'ina Roscha",55.793723,37.61618,6
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.184,Dostoevskaya,55.781667,37.613889,7
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.177,Trubnaya,55.76771,37.621926,8
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.175,"Sretenskiy Bul'var",55.766106,37.635688,9
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.72,Chkalovskaya,55.755951,37.659293,10
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.113,Rimskaya,55.747027,37.679996,11
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.63,"Krest'yanskaya Zastava",55.732278,37.665325,12
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.39,Dubrovka,55.71807,37.676259,13
